STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_GEO_ID,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_NAME,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_P1_001N,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_P1_003N,gl_banks_geolocated210610.xlsx - SD_county_tracts_white_P1_003N/P1_001N,NUMPOINTS
"06","073","016809","06073016809","168.09",Census Tract 168.09,G5020,S,"5652085","0","+32.8294349","-116.8942627",1400000US06073016809,"Census Tract 168.09, San Diego County, California","6056","3997","0.66",1
"06","073","016901","06073016901","169.01",Census Tract 169.01,G5020,S,"42451983","826878","+32.9016040","-116.9470702",1400000US06073016901,"Census Tract 169.01, San Diego County, California","7217","5347","0.74",0
"06","073","017044","06073017044","170.44",Census Tract 170.44,G5020,S,"2414948","0","+32.9282431","-117.0821495",1400000US06073017044,"Census Tract 170.44, San Diego County, California","5638","2520","0.45",0
"06","073","017049","06073017049","170.49",Census Tract 170.49,G5020,S,"10807638","0","+32.9423168","-117.0301698",1400000US06073017049,"Census Tract 170.49, San Diego County, California","3033","1783","0.59",1
"06","073","008310","06073008310","83.10",Census Tract 83.10,G5020,S,"5166663","0","+32.8253136","-117.2458483",1400000US06073008310,"Census Tract 83.10, San Diego County, California","5731","4157","0.73",0
"06","073","013504","06073013504","135.04",Census Tract 135.04,G5020,S,"2199015","0","+32.7250358","-116.9790904",1400000US06073013504,"Census Tract 135.04, San Diego County, California","3847","1860","0.48",0
"06","073","015100","06073015100","151",Census Tract 151,G5020,S,"2130253","0","+32.7880580","-116.9938946",1400000US06073015100,"Census Tract 151, San Diego County, California","5011","3310","0.66",0
"06","073","016608","06073016608","166.08",Census Tract 166.08,G5020,S,"2503301","0","+32.8685872","-116.9617915",1400000US06073016608,"Census Tract 166.08, San Diego County, California","2475","1966","0.79",0
"06","073","020021","06073020021","200.21",Census Tract 200.21,G5020,S,"2894445","0","+33.1511693","-117.1773755",1400000US06073020021,"Census Tract 200.21, San Diego County, California","6034","1684","0.28",1
"06","073","020024","06073020024","200.24",Census Tract 200.24,G5020,S,"1721996","0","+33.1471368","-117.1247249",1400000US06073020024,"Census Tract 200.24, San Diego County, California","4129","2310","0.56",0
"06","073","020025","06073020025","200.25",Census Tract 200.25,G5020,S,"1961212","0","+33.1395167","-117.1298501",1400000US06073020025,"Census Tract 200.25, San Diego County, California","5021","2609","0.52",0
"06","073","020106","06073020106","201.06",Census Tract 201.06,G5020,S,"1823385","0","+33.1501423","-117.0867344",1400000US06073020106,"Census Tract 201.06, San Diego County, California","3852","1768","0.46",0
"06","073","009103","06073009103","91.03",Census Tract 91.03,G5020,S,"1807389","0","+32.7878125","-117.1957245",1400000US06073009103,"Census Tract 91.03, San Diego County, California","3850","2909","0.76",0
"06","073","008328","06073008328","83.28",Census Tract 83.28,G5020,S,"7130933","0","+32.9682233","-117.2061478",1400000US06073008328,"Census Tract 83.28, San Diego County, California","8213","3786","0.46",0
"06","073","006500","06073006500","65",Census Tract 65,G5020,S,"3723097","0","+32.7521788","-117.2007826",1400000US06073006500,"Census Tract 65, San Diego County, California","3338","2007","0.6",2
"06","073","008305","06073008305","83.05",Census Tract 83.05,G5020,S,"4457773","0","+32.8797676","-117.2318150",1400000US06073008305,"Census Tract 83.05, San Diego County, California","14126","7885","0.56",1
"06","073","004501","06073004501","45.01",Census Tract 45.01,G5020,S,"327790","0","+32.7176310","-117.1381733",1400000US06073004501,"Census Tract 45.01, San Diego County, California","2612","1311","0.5",0
"06","073","003204","06073003204","32.04",Census Tract 32.04,G5020,S,"3074757","416278","+32.6568386","-117.0579765",1400000US06073003204,"Census Tract 32.04, San Diego County, California","3725","1220","0.33",0
"06","073","016609","06073016609","166.09",Census Tract 166.09,G5020,S,"4769977","0","+32.8753135","-116.9781920",1400000US06073016609,"Census Tract 166.09, San Diego County, California","5470","4131","0.76",0
"06","073","020108","06073020108","201.08",Census Tract 201.08,G5020,S,"943479","0","+33.1371192","-117.0867396",1400000US06073020108,"Census Tract 201.08, San Diego County, California","5901","1412","0.24",0
"06","073","020109","06073020109","201.09",Census Tract 201.09,G5020,S,"1542496","0","+33.1446732","-117.0692590",1400000US06073020109,"Census Tract 201.09, San Diego County, California","5178","1801","0.35",0
"06","073","020202","06073020202","202.02",Census Tract 202.02,G5020,S,"1129891","0","+33.1314060","-117.0724073",1400000US06073020202,"Census Tract 202.02, San Diego County, California","6955","1819","0.26",0
"06","073","020206","06073020206","202.06",Census Tract 202.06,G5020,S,"831725","0","+33.1414440","-117.0593048",1400000US06073020206,"Census Tract 202.06, San Diego County, California","5009","1221","0.24",0
"06","073","020207","06073020207","202.07",Census Tract 202.07,G5020,S,"827980","0","+33.1334579","-117.0539736",1400000US06073020207,"Census Tract 202.07, San Diego County, California","5183","1047","0.2",0
"06","073","013605","06073013605","136.05",Census Tract 136.05,G5020,S,"5806831","0","+32.7589750","-116.9481395",1400000US06073013605,"Census Tract 136.05, San Diego County, California","5804","4422","0.76",0
"06","073","020015","06073020015","200.15",Census Tract 200.15,G5020,S,"2950161","0","+33.0914050","-117.2387858",1400000US06073020015,"Census Tract 200.15, San Diego County, California","5171","3913","0.76",0
"06","073","009706","06073009706","97.06",Census Tract 97.06,G5020,S,"5762468","650223","+32.7864962","-117.0489529",1400000US06073009706,"Census Tract 97.06, San Diego County, California","7520","5511","0.73",1
"06","073","015406","06073015406","154.06",Census Tract 154.06,G5020,S,"6075194","0","+32.7723038","-116.8984175",1400000US06073015406,"Census Tract 154.06, San Diego County, California","2520","2079","0.82",0
"06","073","019702","06073019702","197.02",Census Tract 197.02,G5020,S,"4035383","0","+33.1869406","-117.2418218",1400000US06073019702,"Census Tract 197.02, San Diego County, California","5069","3280","0.65",1
"06","073","019601","06073019601","196.01",Census Tract 196.01,G5020,S,"3510611","0","+33.2069218","-117.2241920",1400000US06073019601,"Census Tract 196.01, San Diego County, California","6622","3359","0.51",3
"06","073","017047","06073017047","170.47",Census Tract 170.47,G5020,S,"2128993","0","+32.9144776","-117.0766723",1400000US06073017047,"Census Tract 170.47, San Diego County, California","3996","2769","0.69",0
"06","073","009704","06073009704","97.04",Census Tract 97.04,G5020,S,"3133413","0","+32.8068414","-117.0606979",1400000US06073009704,"Census Tract 97.04, San Diego County, California","6152","4175","0.68",0
"06","073","015501","06073015501","155.01",Census Tract 155.01,G5020,S,"32932944","0","+32.8178125","-116.8633360",1400000US06073015501,"Census Tract 155.01, San Diego County, California","5346","3913","0.73",0
"06","073","019303","06073019303","193.03",Census Tract 193.03,G5020,S,"8396054","61323","+33.2415689","-117.2567952",1400000US06073019303,"Census Tract 193.03, San Diego County, California","8025","4329","0.54",0
"06","073","019208","06073019208","192.08",Census Tract 192.08,G5020,S,"30032484","31461","+33.2202111","-117.1669512",1400000US06073019208,"Census Tract 192.08, San Diego County, California","3564","2438","0.68",0
"06","073","020807","06073020807","208.07",Census Tract 208.07,G5020,S,"94821269","1025760","+33.0724103","-116.8231799",1400000US06073020807,"Census Tract 208.07, San Diego County, California","3070","2303","0.75",0
"06","073","020902","06073020902","209.02",Census Tract 209.02,G5020,S,"422787620","7987272","+32.9425014","-116.6067743",1400000US06073020902,"Census Tract 209.02, San Diego County, California","2306","1847","0.8",0
"06","073","003401","06073003401","34.01",Census Tract 34.01,G5020,S,"2805035","0","+32.7250255","-117.0950446",1400000US06073003401,"Census Tract 34.01, San Diego County, California","6259","1538","0.25",1
"06","073","017033","06073017033","170.33",Census Tract 170.33,G5020,S,"9222754","0","+32.9800871","-117.1152228",1400000US06073017033,"Census Tract 170.33, San Diego County, California","5608","2536","0.45",0
"06","073","020305","06073020305","203.05",Census Tract 203.05,G5020,S,"3474828","0","+33.1506007","-117.1089590",1400000US06073020305,"Census Tract 203.05, San Diego County, California","6124","3256","0.53",1
"06","073","020710","06073020710","207.10",Census Tract 207.10,G5020,S,"24616986","984556","+33.0785891","-117.0160101",1400000US06073020710,"Census Tract 207.10, San Diego County, California","1798","1260","0.7",0
"06","073","009502","06073009502","95.02",Census Tract 95.02,G5020,S,"3374831","0","+32.8335046","-117.1102351",1400000US06073009502,"Census Tract 95.02, San Diego County, California","3801","2278","0.6",0
"06","073","002601","06073002601","26.01",Census Tract 26.01,G5020,S,"835089","0","+32.7449119","-117.0966252",1400000US06073002601,"Census Tract 26.01, San Diego County, California","5326","961","0.18",1
"06","073","009400","06073009400","94",Census Tract 94,G5020,S,"62417338","11500","+32.8653405","-117.1173286",1400000US06073009400,"Census Tract 94, San Diego County, California","8035","5733","0.71",0
"06","073","002602","06073002602","26.02",Census Tract 26.02,G5020,S,"767313","0","+32.7357595","-117.0972750",1400000US06073002602,"Census Tract 26.02, San Diego County, California","4117","797","0.19",0
"06","073","002702","06073002702","27.02",Census Tract 27.02,G5020,S,"1359573","0","+32.7542099","-117.0728017",1400000US06073002702,"Census Tract 27.02, San Diego County, California","5695","2020","0.35",0
"06","073","002710","06073002710","27.10",Census Tract 27.10,G5020,S,"685711","0","+32.7439483","-117.0844893",1400000US06073002710,"Census Tract 27.10, San Diego County, California","3943","510","0.13",0
"06","073","002801","06073002801","28.01",Census Tract 28.01,G5020,S,"2866252","0","+32.7755049","-117.0837585",1400000US06073002801,"Census Tract 28.01, San Diego County, California","5347","3485","0.65",1
"06","073","002905","06073002905","29.05",Census Tract 29.05,G5020,S,"1146262","0","+32.7711434","-117.0496451",1400000US06073002905,"Census Tract 29.05, San Diego County, California","4335","1881","0.43",1
"06","073","003201","06073003201","32.01",Census Tract 32.01,G5020,S,"1617950","0","+32.6836181","-117.0608884",1400000US06073003201,"Census Tract 32.01, San Diego County, California","5077","1423","0.28",0
"06","073","003202","06073003202","32.02",Census Tract 32.02,G5020,S,"1295537","0","+32.6720618","-117.0643798",1400000US06073003202,"Census Tract 32.02, San Diego County, California","4755","1421","0.3",0
"06","073","020019","06073020019","200.19",Census Tract 200.19,G5020,S,"3397554","0","+33.1319670","-117.2176245",1400000US06073020019,"Census Tract 200.19, San Diego County, California","6728","4210","0.63",1
"06","073","010005","06073010005","100.05",Census Tract 100.05,G5020,S,"1505319","0","+32.5641852","-117.0496292",1400000US06073010005,"Census Tract 100.05, San Diego County, California","7060","1414","0.2",0
"06","073","015602","06073015602","156.02",Census Tract 156.02,G5020,S,"4287572","0","+32.7946320","-116.9069289",1400000US06073015602,"Census Tract 156.02, San Diego County, California","2472","1884","0.76",0
"06","073","019103","06073019103","191.03",Census Tract 191.03,G5020,S,"62950063","0","+33.2721323","-117.0811017",1400000US06073019103,"Census Tract 191.03, San Diego County, California","7046","4431","0.63",1
"06","073","013801","06073013801","138.01",Census Tract 138.01,G5020,S,"2289899","0","+32.7481001","-117.0086232",1400000US06073013801,"Census Tract 138.01, San Diego County, California","5178","2520","0.49",0
"06","073","008346","06073008346","83.46",Census Tract 83.46,G5020,S,"11742272","0","+32.9125345","-117.1878012",1400000US06073008346,"Census Tract 83.46, San Diego County, California","4831","1912","0.4",3
"06","073","020105","06073020105","201.05",Census Tract 201.05,G5020,S,"2630843","0","+33.1597248","-117.0972461",1400000US06073020105,"Census Tract 201.05, San Diego County, California","4122","2270","0.55",0
"06","073","016807","06073016807","168.07",Census Tract 168.07,G5020,S,"5274902","0","+32.8364005","-116.9197120",1400000US06073016807,"Census Tract 168.07, San Diego County, California","7707","5280","0.69",0
"06","073","018904","06073018904","189.04",Census Tract 189.04,G5020,S,"2907853","0","+33.3812714","-117.2415212",1400000US06073018904,"Census Tract 189.04, San Diego County, California","6316","2664","0.42",1
"06","073","008324","06073008324","83.24",Census Tract 83.24,G5020,S,"5475320","41178","+32.9516034","-117.2502783",1400000US06073008324,"Census Tract 83.24, San Diego County, California","6745","5242","0.78",0
"06","073","008312","06073008312","83.12",Census Tract 83.12,G5020,S,"8620727","3182807","+32.9057435","-117.2527720",1400000US06073008312,"Census Tract 83.12, San Diego County, California","3787","2865","0.76",0
"06","073","017403","06073017403","174.03",Census Tract 174.03,G5020,S,"4242863","0","+33.0362413","-117.2529529",1400000US06073017403,"Census Tract 174.03, San Diego County, California","4998","4059","0.81",1
"06","073","016616","06073016616","166.16",Census Tract 166.16,G5020,S,"2446483","0","+32.8315365","-116.9929402",1400000US06073016616,"Census Tract 166.16, San Diego County, California","4452","2952","0.66",3
"06","073","008311","06073008311","83.11",Census Tract 83.11,G5020,S,"2511506","0","+32.8253212","-117.2633257",1400000US06073008311,"Census Tract 83.11, San Diego County, California","2849","2263","0.79",0
"06","073","002002","06073002002","20.02",Census Tract 20.02,G5020,S,"1279784","0","+32.7645657","-117.0929102",1400000US06073002002,"Census Tract 20.02, San Diego County, California","2671","1833","0.69",0
"06","073","002100","06073002100","21",Census Tract 21,G5020,S,"891317","0","+32.7586876","-117.1084657",1400000US06073002100,"Census Tract 21, San Diego County, California","5235","2469","0.47",2
"06","073","018511","06073018511","185.11",Census Tract 185.11,G5020,S,"1689367","0","+33.2044110","-117.3431090",1400000US06073018511,"Census Tract 185.11, San Diego County, California","4959","2270","0.46",0
"06","073","019904","06073019904","199.04",Census Tract 199.04,G5020,S,"4190342","0","+33.1719287","-117.2369047",1400000US06073019904,"Census Tract 199.04, San Diego County, California","6865","4301","0.63",1
"06","073","002201","06073002201","22.01",Census Tract 22.01,G5020,S,"357367","0","+32.7524807","-117.1124957",1400000US06073002201,"Census Tract 22.01, San Diego County, California","3593","721","0.2",1
"06","073","002202","06073002202","22.02",Census Tract 22.02,G5020,S,"486880","0","+32.7523973","-117.1051018",1400000US06073002202,"Census Tract 22.02, San Diego County, California","4928","731","0.15",0
"06","073","018516","06073018516","185.16",Census Tract 185.16,G5020,S,"2169180","0","+33.2001357","-117.2981757",1400000US06073018516,"Census Tract 185.16, San Diego County, California","3940","2010","0.51",1
"06","073","018903","06073018903","189.03",Census Tract 189.03,G5020,S,"7017468","0","+33.3971255","-117.2419668",1400000US06073018903,"Census Tract 189.03, San Diego County, California","5161","2506","0.49",0
"06","073","018905","06073018905","189.05",Census Tract 189.05,G5020,S,"2830246","0","+33.3720349","-117.2432655",1400000US06073018905,"Census Tract 189.05, San Diego County, California","6764","2524","0.37",4
"06","073","018906","06073018906","189.06",Census Tract 189.06,G5020,S,"4467996","9462","+33.3618252","-117.2431975",1400000US06073018906,"Census Tract 189.06, San Diego County, California","6298","2648","0.42",1
"06","073","019105","06073019105","191.05",Census Tract 191.05,G5020,S,"45328181","159670","+33.2305021","-117.0966995",1400000US06073019105,"Census Tract 191.05, San Diego County, California","6920","4928","0.71",0
"06","073","019301","06073019301","193.01",Census Tract 193.01,G5020,S,"3520121","0","+33.2299357","-117.2750753",1400000US06073019301,"Census Tract 193.01, San Diego County, California","6651","3839","0.58",0
"06","073","019403","06073019403","194.03",Census Tract 194.03,G5020,S,"3228187","0","+33.2107460","-117.2669438",1400000US06073019403,"Census Tract 194.03, San Diego County, California","6489","2794","0.43",0
"06","073","019902","06073019902","199.02",Census Tract 199.02,G5020,S,"2601027","0","+33.1732234","-117.2166255",1400000US06073019902,"Census Tract 199.02, San Diego County, California","4211","1886","0.45",1
"06","073","019905","06073019905","199.05",Census Tract 199.05,G5020,S,"3514813","0","+33.1575865","-117.2317328",1400000US06073019905,"Census Tract 199.05, San Diego County, California","4326","2752","0.64",0
"06","073","020107","06073020107","201.07",Census Tract 201.07,G5020,S,"2316064","0","+33.1535700","-117.0765844",1400000US06073020107,"Census Tract 201.07, San Diego County, California","4248","1962","0.46",0
"06","073","020401","06073020401","204.01",Census Tract 204.01,G5020,S,"8966916","1023803","+33.0708602","-117.0968350",1400000US06073020401,"Census Tract 204.01, San Diego County, California","2373","1892","0.8",0
"06","073","020806","06073020806","208.06",Census Tract 208.06,G5020,S,"6944563","0","+33.0384823","-116.8766159",1400000US06073020806,"Census Tract 208.06, San Diego County, California","6158","3606","0.59",4
"06","073","020404","06073020404","204.04",Census Tract 204.04,G5020,S,"3783242","0","+33.0970660","-117.1011926",1400000US06073020404,"Census Tract 204.04, San Diego County, California","5426","2960","0.55",0
"06","073","020705","06073020705","207.05",Census Tract 207.05,G5020,S,"3371167","0","+33.1162454","-117.0549130",1400000US06073020705,"Census Tract 207.05, San Diego County, California","4861","2790","0.57",0
"06","073","020805","06073020805","208.05",Census Tract 208.05,G5020,S,"7230643","0","+33.0328513","-116.8936084",1400000US06073020805,"Census Tract 208.05, San Diego County, California","3674","2254","0.61",0
"06","073","000100","06073000100","1",Census Tract 1,G5020,S,"1536251","0","+32.7529852","-117.1858795",1400000US06073000100,"Census Tract 1, San Diego County, California","2908","2350","0.81",0
"06","073","016610","06073016610","166.10",Census Tract 166.10,G5020,S,"1344892","0","+32.8584892","-116.9800224",1400000US06073016610,"Census Tract 166.10, San Diego County, California","4334","3008","0.69",0
"06","073","016613","06073016613","166.13",Census Tract 166.13,G5020,S,"766790","68640","+32.8456215","-117.0043675",1400000US06073016613,"Census Tract 166.13, San Diego County, California","2006","1415","0.71",0
"06","073","016614","06073016614","166.14",Census Tract 166.14,G5020,S,"2166708","10007","+32.8465152","-116.9900899",1400000US06073016614,"Census Tract 166.14, San Diego County, California","4115","2893","0.7",3
"06","073","016615","06073016615","166.15",Census Tract 166.15,G5020,S,"2370895","36131","+32.8462115","-116.9780656",1400000US06073016615,"Census Tract 166.15, San Diego County, California","4278","2592","0.61",0
"06","073","017020","06073017020","170.20",Census Tract 170.20,G5020,S,"28764702","0","+33.0419435","-117.0109424",1400000US06073017020,"Census Tract 170.20, San Diego County, California","3986","2944","0.74",0
"06","073","003107","06073003107","31.07",Census Tract 31.07,G5020,S,"1572159","0","+32.7062651","-117.0230028",1400000US06073003107,"Census Tract 31.07, San Diego County, California","5870","1189","0.2",0
"06","073","003108","06073003108","31.08",Census Tract 31.08,G5020,S,"1083966","0","+32.7074405","-117.0155785",1400000US06073003108,"Census Tract 31.08, San Diego County, California","3454","923","0.27",0
"06","073","017063","06073017063","170.63",Census Tract 170.63,G5020,S,"1744975","0","+33.0391538","-117.0823363",1400000US06073017063,"Census Tract 170.63, San Diego County, California","4659","2780","0.6",0
"06","073","018520","06073018520","185.20",Census Tract 185.20,G5020,S,"1371760","0","+33.2392234","-117.3005136",1400000US06073018520,"Census Tract 185.20, San Diego County, California","5540","1851","0.33",0
"06","073","018523","06073018523","185.23",Census Tract 185.23,G5020,S,"1612799","0","+33.2245701","-117.3110959",1400000US06073018523,"Census Tract 185.23, San Diego County, California","5116","2685","0.52",0
"06","073","018521","06073018521","185.21",Census Tract 185.21,G5020,S,"3010522","286950","+33.2378523","-117.3157508",1400000US06073018521,"Census Tract 185.21, San Diego County, California","4888","2213","0.45",1
"06","073","017071","06073017071","170.71",Census Tract 170.71,G5020,S,"6384599","22820","+33.0126520","-117.0998653",1400000US06073017071,"Census Tract 170.71, San Diego County, California","5073","2249","0.44",0
"06","073","008381","06073008381","83.81",Census Tract 83.81,G5020,S,"462618","0","+32.9283981","-117.1225673",1400000US06073008381,"Census Tract 83.81, San Diego County, California","2722","801","0.29",0
"06","073","017060","06073017060","170.60",Census Tract 170.60,G5020,S,"4160554","0","+33.0474900","-117.0492384",1400000US06073017060,"Census Tract 170.60, San Diego County, California","2728","2047","0.75",0
"06","073","017065","06073017065","170.65",Census Tract 170.65,G5020,S,"4676707","0","+33.0127782","-117.1339964",1400000US06073017065,"Census Tract 170.65, San Diego County, California","9344","4579","0.49",0
"06","073","017064","06073017064","170.64",Census Tract 170.64,G5020,S,"1872375","0","+33.0287236","-117.1125166",1400000US06073017064,"Census Tract 170.64, San Diego County, California","7844","2302","0.29",0
"06","073","017061","06073017061","170.61",Census Tract 170.61,G5020,S,"18000059","0","+32.9987163","-117.1245578",1400000US06073017061,"Census Tract 170.61, San Diego County, California","3838","2891","0.75",0
"06","073","019810","06073019810","198.10",Census Tract 198.10,G5020,S,"9939023","131091","+33.1653815","-117.2814268",1400000US06073019810,"Census Tract 198.10, San Diego County, California","6412","4138","0.65",2
"06","073","008376","06073008376","83.76",Census Tract 83.76,G5020,S,"1251979","0","+32.8699148","-117.2056306",1400000US06073008376,"Census Tract 83.76, San Diego County, California","5686","2534","0.45",1
"06","073","008375","06073008375","83.75",Census Tract 83.75,G5020,S,"1034012","0","+32.8658678","-117.2009600",1400000US06073008375,"Census Tract 83.75, San Diego County, California","4318","1892","0.44",0
"06","073","017058","06073017058","170.58",Census Tract 170.58,G5020,S,"1781234","0","+33.0311115","-117.0755870",1400000US06073017058,"Census Tract 170.58, San Diego County, California","4048","2230","0.55",0
"06","073","008372","06073008372","83.72",Census Tract 83.72,G5020,S,"7270539","0","+32.9263898","-117.1946621",1400000US06073008372,"Census Tract 83.72, San Diego County, California","4260","2297","0.54",2
"06","073","008374","06073008374","83.74",Census Tract 83.74,G5020,S,"3166015","0","+32.9310677","-117.2131490",1400000US06073008374,"Census Tract 83.74, San Diego County, California","4298","1888","0.44",0
"06","073","008369","06073008369","83.69",Census Tract 83.69,G5020,S,"1494829","0","+32.9495005","-117.2310555",1400000US06073008369,"Census Tract 83.69, San Diego County, California","3151","1673","0.53",10
"06","073","008370","06073008370","83.70",Census Tract 83.70,G5020,S,"1008438","0","+32.9408405","-117.2351196",1400000US06073008370,"Census Tract 83.70, San Diego County, California","4080","2400","0.59",4
"06","073","020041","06073020041","200.41",Census Tract 200.41,G5020,S,"777334","0","+33.1531870","-117.1548840",1400000US06073020041,"Census Tract 200.41, San Diego County, California","3028","1366","0.45",0
"06","073","020037","06073020037","200.37",Census Tract 200.37,G5020,S,"2091440","0","+33.1473181","-117.2081711",1400000US06073020037,"Census Tract 200.37, San Diego County, California","4331","1596","0.37",1
"06","073","017406","06073017406","174.06",Census Tract 174.06,G5020,S,"3515284","213746","+33.0234427","-117.2631194",1400000US06073017406,"Census Tract 174.06, San Diego County, California","3135","2565","0.82",2
"06","073","017405","06073017405","174.05",Census Tract 174.05,G5020,S,"1274736","0","+33.0315190","-117.2723674",1400000US06073017405,"Census Tract 174.05, San Diego County, California","3604","2632","0.73",0
"06","073","017307","06073017307","173.07",Census Tract 173.07,G5020,S,"1473519","142918","+32.9900018","-117.2679956",1400000US06073017307,"Census Tract 173.07, San Diego County, California","2264","1852","0.82",3
"06","073","017408","06073017408","174.08",Census Tract 174.08,G5020,S,"1091692","399505","+33.0157982","-117.2722333",1400000US06073017408,"Census Tract 174.08, San Diego County, California","2684","2044","0.76",0
"06","073","017407","06073017407","174.07",Census Tract 174.07,G5020,S,"1899318","249035","+33.0307167","-117.2832221",1400000US06073017407,"Census Tract 174.07, San Diego County, California","3080","2616","0.85",1
"06","073","008378","06073008378","83.78",Census Tract 83.78,G5020,S,"221948","0","+32.8745994","-117.2161852",1400000US06073008378,"Census Tract 83.78, San Diego County, California","1024","378","0.37",6
"06","073","018510","06073018510","185.10",Census Tract 185.10,G5020,S,"1992058","5513","+33.2159072","-117.3364795",1400000US06073018510,"Census Tract 185.10, San Diego County, California","3419","1405","0.41",0
"06","073","019803","06073019803","198.03",Census Tract 198.03,G5020,S,"3798709","0","+33.1753289","-117.3081968",1400000US06073019803,"Census Tract 198.03, San Diego County, California","5937","3966","0.67",7
"06","073","015302","06073015302","153.02",Census Tract 153.02,G5020,S,"3394348","0","+32.7743451","-116.9700128",1400000US06073015302,"Census Tract 153.02, San Diego County, California","4591","3125","0.68",0
"06","073","014602","06073014602","146.02",Census Tract 146.02,G5020,S,"2730705","0","+32.7533388","-117.0247841",1400000US06073014602,"Census Tract 146.02, San Diego County, California","4902","2875","0.59",0
"06","073","011300","06073011300","113",Census Tract 113,G5020,S,"9941961","1638923","+32.6987955","-117.2091097",1400000US06073011300,"Census Tract 113, San Diego County, California","4036","2242","0.56",1
"06","073","008511","06073008511","85.11",Census Tract 85.11,G5020,S,"15213058","0","+32.8259845","-117.1415890",1400000US06073008511,"Census Tract 85.11, San Diego County, California","5480","2263","0.41",14
"06","073","013601","06073013601","136.01",Census Tract 136.01,G5020,S,"3241324","0","+32.7537922","-116.9758102",1400000US06073013601,"Census Tract 136.01, San Diego County, California","5253","3046","0.58",2
"06","073","017048","06073017048","170.48",Census Tract 170.48,G5020,S,"3782336","0","+32.9466011","-117.0535531",1400000US06073017048,"Census Tract 170.48, San Diego County, California","6627","3059","0.46",1
"06","073","009507","06073009507","95.07",Census Tract 95.07,G5020,S,"4068786","0","+32.8174841","-117.0752730",1400000US06073009507,"Census Tract 95.07, San Diego County, California","3550","2123","0.6",0
"06","073","007800","06073007800","78",Census Tract 78,G5020,S,"1988033","9684","+32.8037836","-117.2244914",1400000US06073007800,"Census Tract 78, San Diego County, California","5764","3791","0.66",1
"06","073","008503","06073008503","85.03",Census Tract 85.03,G5020,S,"3679207","0","+32.8176159","-117.2136663",1400000US06073008503,"Census Tract 85.03, San Diego County, California","6869","4612","0.67",0
"06","073","009902","06073009902","99.02",Census Tract 99.02,G5020,S,"72928","13725892","+32.7078737","-117.1701579",1400000US06073009902,"Census Tract 99.02, San Diego County, California","6","4","0.67",0
"06","073","020304","06073020304","203.04",Census Tract 203.04,G5020,S,"13882063","0","+33.1749340","-117.1309202",1400000US06073020304,"Census Tract 203.04, San Diego County, California","6641","4326","0.65",0
"06","073","015502","06073015502","155.02",Census Tract 155.02,G5020,S,"25861561","7874","+32.8013917","-116.8357276",1400000US06073015502,"Census Tract 155.02, San Diego County, California","2950","2117","0.72",0
"06","073","021202","06073021202","212.02",Census Tract 212.02,G5020,S,"179834731","225535","+32.8239543","-116.6500659",1400000US06073021202,"Census Tract 212.02, San Diego County, California","3073","2120","0.69",0
"06","073","016201","06073016201","162.01",Census Tract 162.01,G5020,S,"4753993","0","+32.8138119","-116.9919072",1400000US06073016201,"Census Tract 162.01, San Diego County, California","6079","4461","0.73",0
"06","073","010104","06073010104","101.04",Census Tract 101.04,G5020,S,"1613548","0","+32.5673173","-117.0970170",1400000US06073010104,"Census Tract 101.04, San Diego County, California","3378","1120","0.33",0
"06","073","017601","06073017601","176.01",Census Tract 176.01,G5020,S,"7999055","727228","+33.0821964","-117.2792132",1400000US06073017601,"Census Tract 176.01, San Diego County, California","5511","4564","0.83",0
"06","073","016606","06073016606","166.06",Census Tract 166.06,G5020,S,"2721178","29197","+32.8413420","-117.0126279",1400000US06073016606,"Census Tract 166.06, San Diego County, California","3576","2504","0.7",0
"06","073","019002","06073019002","190.02",Census Tract 190.02,G5020,S,"37771966","153174","+33.3908784","-117.1450848",1400000US06073019002,"Census Tract 190.02, San Diego County, California","3581","1838","0.51",0
"06","073","008501","06073008501","85.01",Census Tract 85.01,G5020,S,"3039525","0","+32.8318579","-117.2237844",1400000US06073008501,"Census Tract 85.01, San Diego County, California","5271","3750","0.71",0
"06","073","003601","06073003601","36.01",Census Tract 36.01,G5020,S,"898925","0","+32.6909969","-117.1165420",1400000US06073003601,"Census Tract 36.01, San Diego County, California","2951","387","0.13",0
"06","073","013411","06073013411","134.11",Census Tract 134.11,G5020,S,"4772600","0","+32.6602240","-117.0130133",1400000US06073013411,"Census Tract 134.11, San Diego County, California","5270","2254","0.43",1
"06","073","002703","06073002703","27.03",Census Tract 27.03,G5020,S,"1961423","0","+32.7451544","-117.0658539",1400000US06073002703,"Census Tract 27.03, San Diego County, California","7181","1884","0.26",1
"06","073","003109","06073003109","31.09",Census Tract 31.09,G5020,S,"1093829","0","+32.6918462","-117.0556189",1400000US06073003109,"Census Tract 31.09, San Diego County, California","3037","231","0.08",0
"06","073","003111","06073003111","31.11",Census Tract 31.11,G5020,S,"1437507","0","+32.6960753","-117.0733528",1400000US06073003111,"Census Tract 31.11, San Diego County, California","6139","705","0.11",0
